temperature,humidity,vibration,power_consumption,signal_strength,uptime_hours,sensor_failure
2.743555643529689,21.265569353389882,1.7011839269966478,4.864825813963399,-93.97210223255975,2221.3455241629244,1
32.614491075823594,24.335632096132862,0.24958601729869306,1.0865959747027665,-65.06531201029784,2949.61395883195,0
38.543438094831096,28.983669192756906,0.5223887500315487,4.941063690739656,-71.745010821063,2662.4583749246044,1
30.10835355075863,24.76377836254315,0.19910421442710804,1.7386300721709658,-65.10123389301253,7532.569750932943,0
35.90052500505464,63.302942448038664,1.3373109106774415,3.5377545266836683,-88.06887302642883,6268.511972311499,1
20.6495502864688,60.98080681490034,0.10620718411471218,3.390901371288237,-54.23042987319607,5174.352040870423,0
28.156135602359125,26.667169960394155,1.3745583196070283,3.6083443307517378,-62.28224325944238,6545.977908821977,0
39.66142638777772,79.35093952154864,0.6802748773347099,2.405430324872076,-34.74735712957913,3888.1540617348355,0
42.70707172019237,27.56871601456631,0.17351485262619876,3.296872078992571,-33.517403204497924,8016.904487540724,0
-4.279998704630298,21.988089409739814,0.7025108674774069,3.944926131637981,-88.02423661000405,498.8683470957309,1
25.439765787554627,46.270528928906884,0.9191141107974375,3.3053315890439063,-96.87427189044845,5945.244396828975,1
11.221275840229241,37.79640480525651,0.9349240325140805,2.221731939237581,-94.60412622828908,3766.6740340342526,1
15.885492929698923,47.80743681324935,2.5029143357143275,1.1345996704446488,-77.91797965741196,6512.191000102337,0
29.547597321176625,37.69737129919322,0.26858155458061117,1.3709282337600583,-50.133400007485754,373.0720077432558,0
40.27216451488627,44.00429573211996,0.09622272523911322,2.3306469383082735,-57.7898242676536,7159.191792209729,0
59.69390042357541,55.745437022002584,0.6767052421917554,0.8488956095539433,-37.45642681738613,3599.863894495002,0
29.27900271988983,26.92720528821158,0.8467849434067088,4.961169254605433,-91.09880418153949,1302.361848442233,1
21.11245194104718,46.80186959134554,2.525309345413681,3.5240780624481647,-94.18042588738237,970.8822993151277,1
50.94458992711004,75.58727531711162,0.568866400935428,4.90814002909163,-76.6124072495918,6875.074670851727,1
-6.406674594342899,75.96915001722434,0.7937467921287977,3.321503159961976,-53.822642138153405,8041.410539297958,0
34.49069278220381,72.21857396218377,3.8777553241821803,0.6214705398924916,-82.59587885170072,6335.049234314839,0
14.468413828402273,64.34963306922401,10.449611883647968,0.8203247574761852,-32.66532402703379,199.23199929983292,1
37.07245745210473,58.4861323796811,4.341794741025729,2.3370624550059125,-39.54922630449433,3589.8035214799447,0
21.929877327865317,30.775445079511407,0.6621003282913411,4.026573364876215,-81.9498619445011,7922.809567651843,0
12.66803241055386,49.30807737617896,0.7914497638816764,2.794769651617604,-32.11394912793051,2654.656856356532,0
26.989054343151416,33.51444352040859,4.6096012944633715,2.2752778947921817,-92.53203270706275,1923.783537464845,1
20.79303234200694,51.38252285917143,3.048298677157589,0.7113271861104578,-91.11995639291965,6244.848283480119,1
28.22072197389345,74.40879327904298,0.7774668618141843,4.724875214127088,-37.19977026821109,4359.650160161484,1
30.160422956386164,73.28642733908636,1.1548080075356992,1.3474932323948794,-89.40603071762904,2955.060680891922,1
19.933024304605333,55.72637484651216,0.28650372601682944,2.089344594743595,-73.77583701618111,240.5641969066675,0
27.351511275629434,38.538993495791956,3.4922563762589367,2.0879098064141095,-83.2020851340142,3870.4452255951737,0
26.19342133088142,63.27228783009892,2.5286531372132472,4.273097057285308,-82.91209578223246,1575.1991937542523,0
13.757142958934732,42.412308185899185,10.706034668218262,4.14071339198286,-80.67550865442647,7691.093459319289,1
-16.359080890454813,73.13487151650466,1.8174832546974753,1.8402911820375563,-33.24083598221405,6170.6514217941685,1
42.497313835301185,54.40823045411557,3.9001456749463053,3.0074891592406576,-91.92067452623104,1834.00498535926,1
35.08070685135549,21.10432250865436,4.030072978778117,1.985345912372063,-55.09493696935605,2136.528564647207,0
3.2125568374897355,79.00068416945145,0.05667684054008898,1.4378548770106263,-34.84710410328903,5578.254804287377,0
8.141469216969892,73.49200506405452,0.8550401448878875,4.197669396206379,-90.36740213455337,6006.468643436665,1
20.439353986491295,41.53529044873322,7.309373316672297,1.4061400017749421,-92.48076424157986,3513.6923796131073,1
40.81498128944534,63.713585732770234,3.1205297988294536,2.3747982451793983,-53.82546361973546,4589.1970131651615,0
41.67842769515727,39.96421522818552,3.684912056875052,1.8919481386826331,-51.78741418057274,7380.104774671976,0
48.051357635886546,53.53924959615667,3.352421490454306,4.766001929808072,-46.378718878949925,3607.702000418764,1
22.58702431382453,74.89315943961176,2.2906491262513375,2.6434040453545755,-38.411786032771744,5139.290286781166,0
13.68208042940614,27.521080507504873,1.4785327661441292,1.8917223413877664,-83.99380257049509,8506.44106482191,0
16.4332124901074,44.67589794013145,2.090771996489451,2.029803724115218,-60.832774759460136,7968.695056338481,0
33.190342620283204,52.609124871963516,2.346044991056714,0.8232852941993415,-78.42045731885813,331.7635244185989,0
53.98566085488423,21.717819607587117,2.085180090903247,3.5945058734783313,-79.53408826487868,6798.164470315107,0
34.38224975466615,35.913075651841275,0.22940360585568453,1.2300541512215786,-97.4413858877411,6002.812251195318,1
33.351988955131816,76.00413948065442,0.6465509144728223,3.7633808547753334,-91.68874108468076,7365.876971135234,1
17.353048204519705,35.82802670088475,0.6381662275535668,0.8756250956452221,-97.77787286083625,2182.330093932023,1
22.94273920567052,49.73133562017236,0.3640897357460595,4.052947968664803,-75.24018958676837,6482.550712703658,0
28.378022418163894,26.811622835045174,0.41638561873793933,4.318893447530083,-40.64802457639902,5390.156415046974,0
30.940350313541654,51.029297341513654,0.02111494343088999,1.0748258446588266,-40.01444532988927,8270.921987590576,0
46.24165810334823,50.64225629420149,0.03168279858759936,3.360904122892231,-47.78224187196699,8507.050178606487,0
-1.2946970961718947,38.51487234506909,4.1634500682895625,3.058183269320599,-55.982768789163764,4863.635304578185,0
34.22876255106573,72.12695935450463,2.2911512790526345,1.6200658281207212,-72.74747589087677,2130.0329624646433,0
31.803383556853554,47.21430555857444,4.079882340901539,4.571581634388265,-41.71813530010508,3640.390292274056,1
35.33533634037656,66.74474961150563,1.1925813249911636,3.117977304044895,-37.733812889560376,4212.208418261745,0
24.114161267982006,68.0647268967686,4.243887586224373,2.7881895924411286,-37.43308500656499,229.75374089430892,0
13.000026241884493,35.26596362383373,2.4696627596554412,0.8208462826140736,-50.8991991404106,4959.62724392802,0
12.756343645678722,36.47701448987729,1.2156909347553,4.998850282052173,-42.734363710289855,5342.737514716523,1
25.644097118046208,75.5271210684671,1.8604351823765872,1.3882632078548944,-58.2133954375581,1566.9146405044837,0
28.29198314665818,79.08464732356975,1.8329040351836732,2.621332461522082,-65.38805842324169,997.146451075601,0
46.27685931877967,60.30309787612452,0.5785838300864055,3.3890960115065494,-34.00943133629012,350.2549569193103,0
15.088673315837921,62.54986470346144,2.383778871419164,3.509005105676878,-99.73236427115198,4230.229857071098,1
36.72550513010738,75.36701876474618,0.959400964849876,4.866299081716841,-31.429929130755355,4556.591130909885,1
14.849819615024005,48.49363324993378,0.39028141181389014,2.363034762884997,-43.909966200759804,3020.616817233609,0
24.431282734655806,76.08325431458694,0.6984671863052437,3.9442539073896974,-86.95976370546553,3164.3726766516443,1
7.344657181917597,65.93226783869372,1.242176332810612,3.3204692604004875,-81.45273269439213,7618.754767090777,0
27.94611964677835,42.59461192841971,0.9122628425670843,4.642479180367721,-44.142068084104075,5809.230687721976,1
63.1485973420468,64.4300648811616,1.829888521426842,3.18867859374703,-86.41126546732738,2257.518862540199,1
5.259790502495722,20.502068548371902,0.04749509214008501,2.645346591791406,-67.75858357725392,4333.737557205084,0
34.811264810919795,28.92430323482,0.5132064897814294,2.651214111301136,-86.65353156938882,5355.065831479327,1
27.64519802386345,31.368248527780715,0.6395176526993024,2.6838852984275037,-77.40424135867369,903.0693331411493,0
7.123022653151079,78.57751995227984,1.3243423607175853,1.1267077795198357,-66.85346132333686,8345.587868891374,0
26.08263359878961,53.45614174936837,6.410736834732366,1.207477367599605,-65.60035194490521,8656.920938686115,0
46.37314805204014,46.62998967156142,0.5681055494929238,4.555937939951749,-65.01192462572035,7357.611277555545,1
35.124867393881864,45.89040413846301,2.08478113136643,3.2271342616152445,-81.93148718815299,5442.252942781966,0
16.462440059616767,53.96145781173948,9.67084452694864,1.2567348615162555,-84.58309512102831,2389.1507876375704,1
29.868300987530464,38.47935788669667,0.15868744737361595,2.233846761785528,-52.017941285544076,3464.709400409667,0
21.103340624583446,64.69420958991839,7.589218541920426,1.6423980475519064,-98.42153615618223,1569.3058206742292,1
30.051568096355012,71.27428578404255,2.5933464301853375,1.0874370474572896,-65.61908134147262,3786.864090271028,0
54.98439027832708,56.801052203345556,4.221936947208642,2.1223721320418725,-57.81556010837345,8530.811185945515,0
23.9423767001651,44.92522057531569,0.7856271572638022,0.8123959006903175,-32.422409868017766,1226.0566615884127,0
18.32375915058618,45.65314997701351,0.0865518798691977,3.183345872809776,-69.44435525004718,746.2199050286964,0
37.563953700124,60.154769947349095,1.5690417138052517,3.804950873593052,-85.66632475438334,1771.4009457735604,1
20.372973430229532,44.489756893309604,0.03982373518950172,1.3555501424027874,-79.14358163750688,547.4802835628235,0
37.453176422346175,36.00409662047025,0.22741735122162118,1.4022002683748167,-77.8087499475707,4781.914821715302,0
32.38320711597305,70.16662049615755,3.1551131427703782,1.3331419890978413,-65.78287021848075,2595.9427557460526,0
47.42373332507705,27.215614554616554,1.6262758411625309,0.9928919645441465,-59.916191334406506,4106.05668828305,0
47.93621019947243,30.640132255005526,0.9758085203199922,2.430990544673156,-40.08269345621033,6445.239630242268,0
15.917804231341417,58.565966507312766,4.84013610881041,1.8178090404644442,-81.44010077217858,8365.341645879585,0
9.39061997087181,47.12719313554028,0.8308604025730044,4.59542047317553,-34.38713540274745,3227.10864060932,1
38.08850032570567,24.245649455452394,0.11460318163864107,3.723332368149257,-33.3887418584107,6476.337420691583,0
36.205031295790675,40.203893708529804,0.46200956078192035,2.1510081941708403,-33.718300178349864,1434.304832999222,0
47.22150838077776,41.56616623607735,1.4123266804776464,2.76186858804345,-73.9394609114961,4165.415124936608,0
23.061827677238593,46.59774093043094,2.951119814536889,4.842507296579219,-73.32252253954941,288.7896993762012,1
49.29586982750447,44.557516736749456,1.3951696148433979,4.08410114718976,-93.99062570296111,1586.8331506580132,1
23.240779543380402,71.28758382846826,0.40999518603164126,0.6920500341308529,-56.202243258302516,2942.4546616962384,0
41.91186628568766,72.53270276310641,1.1507173424865271,1.8125240080018419,-99.15866628624737,6342.825045630571,1
45.21338542724267,77.5361306900295,2.0130121751709216,3.9012903974368163,-70.8684998460597,2680.1494482756975,0
28.824103402062583,59.22200952998009,0.11119712467694332,2.8180770330149576,-71.5326366048785,8530.386731518627,0
32.318380555844385,38.00633004078796,0.8184203887553715,3.407318683133918,-72.76582241643314,6562.467686764632,0
40.964309035702385,52.17131421949126,1.6077596717218405,2.39720065110736,-31.328028371849186,3375.213158007409,0
22.962268295715408,41.82693826247697,1.0395405258693136,2.519688276960055,-77.58193612825394,3169.9076733069032,0
36.53862684187269,28.78326229489538,5.413166400686995,1.9841245876588958,-75.99139049337607,6033.2988792496,0
-0.33692664263397987,76.39613577047604,2.4021467466791884,0.7673813728147654,-66.65049738352269,5665.296633519398,0
14.748817411807575,79.17703628466342,7.480630916644657,3.416363034519461,-60.27938652655167,6123.836060559717,0
15.589915484540422,49.54342808893732,2.9169001151490304,4.419429308084096,-94.57091850481515,1313.8488234821177,1
25.76609238671427,28.955422126155682,0.3576457673622384,0.5706112852787188,-64.68413231941466,1512.8097890020254,0
10.49323980335381,62.34812188378721,1.202587310234715,3.3126424422362586,-76.45012241399623,1099.6731882899362,0
25.70397079038875,44.3778227827543,5.068496289220853,1.4789742105775932,-53.61035726573743,6739.755661284978,0
26.93391943945706,39.27928157202889,0.11157077305140953,2.2997677365266314,-80.3294722167033,7862.199679009259,0
16.91764240313462,61.20018652437286,4.212817342186006,4.915668915440467,-40.180840564958416,4518.466091406115,1
45.90813213962218,21.082585976808137,0.7291781706243398,4.428452942209059,-32.73419092054844,3850.6386676654083,0
16.464363418920843,56.16946167291273,0.06888762604230785,2.5313260021187993,-31.832077895905627,5438.356664583659,0
35.672938607177116,55.54479382875547,4.769309763289628,4.403419793313029,-84.35291104575703,1000.497134800609,0
25.084079036013605,54.44873111999474,3.302419483891418,3.7361479734621716,-61.13106421322769,7456.209743828777,0
40.9686217651498,43.59139337156879,1.7927108832403391,2.7637484907593053,-49.38328115819333,357.2498299879203,0
4.365593920975375,61.33152914992576,0.16919004171818747,3.271875682723488,-87.55034938910504,640.3981474511077,1
37.82852275436046,63.56692179072309,2.5344636656801023,1.2741424033166733,-47.46299155907298,3911.98543307156,0
33.65061651393653,53.3375279461069,1.1105572282770704,3.9250993576118165,-51.886221214214004,6181.373883525493,0
22.895011856891067,75.81373091249318,0.8488431447070448,1.4133873254796379,-87.82772046623852,465.02114745237594,1
12.360816045496291,46.419837783619265,0.17018057949684073,2.5036317820036915,-84.04513688308487,2083.288192325561,0
62.11564691487045,43.4711703357455,2.926586535482894,0.6646797351829834,-57.48279665126126,1413.917365175328,1
13.606759256231172,78.65873534191252,5.148512969552918,4.722146184473033,-63.52472956915185,7295.137417272392,1
29.64681296633811,54.53338450744363,0.24910111105937216,4.58026850466025,-51.06648583834718,1866.5654081421185,1
20.681175742432124,50.44731269534117,1.3517251603235925,2.398697591120965,-68.36938262278338,3626.794745144652,0
40.194037207887064,46.50660957564229,0.41052159890816137,1.2976620574715358,-50.61418060867542,5762.043912696822,0
63.44324779536043,36.81906292462922,0.3765884294586639,3.6370062546933624,-42.72909847066779,1612.784271195353,1
12.699058759401716,51.96276374616207,3.121720704088602,1.936981077789201,-62.06574073463886,8325.523862405915,0
17.818445793351064,53.138473932753556,3.997870595114509,1.2174840812086107,-86.7856948532846,4067.3667642458986,1
19.89733137775002,64.54944356517183,1.988995447433549,2.0801555553754407,-51.09057967069184,1379.9188718654218,0
21.42857923499383,75.59283207305722,0.30548755957451385,2.564421592904522,-77.43812462682752,7400.386774117235,0
11.117167584141427,68.64662418897944,0.1972098424727157,1.7699783421198598,-47.2072798444598,363.39297922378773,0
16.527679156390963,75.48350668738831,0.9444849108051684,2.082541528151864,-69.36201137459179,4540.207918806406,0
18.71322825199445,35.52211114161324,1.1634159780289,2.991842260632403,-52.919983525237676,1477.8722590126142,0
26.680019288807276,63.8576395629023,0.16587603279161003,4.882876353591427,-63.191720732300524,3862.4386054689235,1
15.872203583436116,26.531717872798055,0.9362295858284921,2.8254087096509366,-71.05009026285113,4050.1170910195865,0
14.816874528538476,30.972547826916088,1.5312987247662646,2.1765219388552044,-52.076089036640774,2383.145035632064,0
11.579958377356181,36.18110290478122,1.4402459431980679,3.0663580090006795,-41.96511284555518,5887.832975608335,0
35.28151922114411,52.44958328622265,0.9673095303036514,4.945751457350591,-49.16154785196138,1461.8614881849871,1
49.490224991736596,71.6221304064,0.6246785374172973,3.2651005561955966,-85.46375604178228,6751.918561657664,1
23.671296391172735,29.350391860333584,0.8156757205559252,0.607254601176464,-33.830285907229765,2364.3731477258175,0
27.457304467002995,51.79178241470774,0.9075581464647839,1.1339223833496284,-37.00447953617474,2829.8371656271074,0
45.325845728533416,64.87263910337118,1.2456147137898255,1.2627249687199846,-59.44020580256196,8217.406297457752,0
19.99311846513366,54.49861752085551,3.543507781660631,1.0796543876628035,-83.18875570483677,2257.8787840751506,0
-8.906274566627268,72.07309749358649,3.247340214080046,3.5694160270918656,-49.61754087726678,6234.085010360867,0
12.942428637060834,51.23159812551539,0.9981189083216165,3.404947638228308,-89.75240142697726,296.3802050561917,1
26.249525157171995,74.3286047255173,0.1204498855859823,1.3745836359284214,-58.15854799187704,7646.942338120263,0
9.800165119214498,51.96923989574668,0.3484178312611455,1.7326704442323353,-47.59447436943307,5428.654909358456,0
19.62405913178776,44.19317723111335,7.09514268548498,1.5094552670130001,-94.38373703734268,7734.971897401048,1
14.974596206412132,66.83171623527362,7.588489609387424,3.7380054082943976,-57.44686900839754,8329.474338680871,0
21.491094330590713,44.209115183817744,3.1095165880156435,2.564957184631296,-62.1657917206186,1530.7932386956375,0
36.03781645917997,34.36922608003576,3.6145474944344453,1.7491165987982735,-75.00168106571046,7477.553431298124,0
46.84769494021117,30.80786369450486,0.7252163424738636,2.1362723013538227,-43.15016792244792,1573.4315475097046,0
-4.670908609362392,38.95710226152482,1.3039971612229182,2.7927641612986593,-37.21300821121872,1752.7811739169097,0
22.381350088051356,39.23185134661828,2.099792059035719,3.115914588542036,-94.00253926818266,4755.573969146607,1
23.880573376817235,48.910190811568214,4.337185897574696,3.409957418793276,-83.03363786992225,5734.429214415166,0
33.93080159208044,74.88041328395748,2.83098766725357,2.6136046679591085,-41.77320193095743,6977.561220910838,0
22.58543901673316,45.82082876586058,2.5502009559250958,3.125333003371783,-93.91733298466994,29.674487502126542,1
37.67096144305682,71.10513967144107,2.42460338820133,4.185807180685304,-92.98565775395268,6172.819747542161,1
38.02519038013904,42.62575867581454,0.032121923438060355,2.6159219330088357,-32.15145731057093,8390.137719452134,0
35.365732105315075,66.73525012876961,0.09445955371462736,0.719417383267946,-47.82202253264206,2105.640532433994,0
35.004620428008565,39.29326481507134,1.7426131281526758,2.921588242636725,-31.48172478772713,8262.451663734448,0
22.32694088532226,49.65829871760663,1.534034584590212,1.2248987564362968,-44.40760390636911,3306.3084735431426,0
38.22767386145296,56.489665980189116,0.0227224688201844,1.8861268541745075,-98.48223044534583,4689.213260548299,1
25.02860091652775,64.22873169999693,12.085996589217743,1.5543183781032548,-30.973477294068317,5808.942701360251,1
37.46199792356186,51.880621060977504,0.45052282369897717,1.3436036162062286,-83.94438694643608,2335.8627522536644,0
40.84976736606076,56.34633340425165,1.762287866117982,4.612906761747292,-81.18013127689294,2623.0140584161018,1
0.906602565544361,74.77492690634296,0.15837468733965618,2.7169386706952094,-83.14413745459437,6723.812948708784,0
19.056857634064993,68.35571135464423,2.006794342816524,0.6735322379262056,-68.22570532188642,2891.933038301999,0
29.154777438452854,32.60416143420816,0.11093406894302411,4.387005501718059,-53.37164833654111,5649.785809088355,0
3.878396200055949,54.67323878599173,1.0443698040434226,0.5661043848397177,-31.057182180223023,5035.090667159,0
11.89125515492365,67.27284986589822,0.06563852263683916,2.108285828552779,-55.119121684646124,4550.318283401997,0
24.72465553611783,43.61400918351724,2.0669082230075757,3.6380784204151944,-43.295499927779446,2605.6905708253153,0
18.238551397502057,27.587786566893868,0.5920609626332926,0.5747766112436563,-72.75360169792646,364.21181013821354,0
11.924737322229653,61.36866128337137,0.3393492904615693,2.120428264694251,-66.76989747930516,5725.561815315249,0
52.310191337439235,43.97321483874258,0.1561614917029084,1.801266503727786,-53.92387383996368,4006.505043866483,0
16.049775194698015,78.1127822721972,0.28463838609532166,4.349718324971869,-73.02318726874854,6922.136101511896,0
6.687025725432942,40.07706431493105,0.9994220523833233,3.0695547416420688,-88.63413118097264,4333.983633250426,1
7.816413469159972,25.536084574141668,1.3470400679204138,3.835252466945458,-75.98549875236462,5387.553937005931,0
10.734954782149904,20.546405884841278,1.6137294579464025,4.557506117407104,-91.88446722858615,7379.874050024917,1
29.668081360087257,49.275621166113204,0.6633352355084703,4.530322150822764,-68.04446561757902,6809.490243953591,1
16.396769241143527,22.332721730947394,0.9326615673757456,0.7918053138113501,-63.85364967680118,2033.4346636994837,0
30.067034526231577,77.40069456659424,2.1778441437200233,2.6146724255744833,-62.368745109337844,4835.952530183419,0
38.964218633892315,21.27955681835655,2.1484138269962707,2.135046525203914,-83.09295529065504,6147.87941231009,0
21.80317029075987,79.93845051952155,1.1917706088369673,1.7941651917308454,-59.95673808216135,1052.4224940057707,0
10.535340598350745,64.91932468672915,1.1260125604862334,1.8923682037379108,-54.41087194826316,1868.9585945533033,0
-7.438637049859565,76.41253820043387,0.061632628606805094,2.292294562445401,-69.7790877725657,3234.521999555317,0
16.19544993011312,20.35968199823865,1.352052447659895,2.7079428073102916,-35.735877510694905,5548.072600029814,0
26.37052179114354,55.07569298845897,5.489505101149698,2.875509483953212,-38.003902601164334,3758.8024316442975,0
57.0402387398392,61.607311120424065,1.1821363584333624,1.9588367582140322,-66.22673872207957,5627.205327047129,0
40.63613610073539,69.82006780802477,6.6184496762989395,3.921633703718392,-83.59861759952707,8164.209111016641,0
37.79373841544749,56.4972260591163,0.30928215644470014,0.523902883200564,-52.83774593348733,8675.052406179257,0
51.19657422813133,36.93671400647588,2.64955973570892,3.8607102362213004,-32.514135196117124,1127.606456158069,0
18.51997248626751,63.35625591791492,2.126111008411404,4.502197164114537,-71.9089323292818,2120.743065751303,1
5.133705995684213,69.61862231338169,0.46945957150447937,1.7681538549042455,-73.00336225943335,5447.07506475548,0
8.612739317810686,45.63579073148453,0.09015548205554823,3.5220917501806146,-93.6427657930914,5683.446277076034,1
17.295472808872653,29.547285504930066,1.238511093416997,3.609202174986393,-84.75282202352665,7853.891482549793,0
40.7951223895376,58.930051083103926,2.645767808132759,1.8515667872663564,-32.96874233897236,7572.840415098457,0
13.424094719948249,24.250360040920043,1.3046930667855698,3.6697814824404493,-41.748008232073,7681.64220903178,0
46.8052413545465,77.64382476470297,0.7830499021584179,1.6047172292417513,-37.803160213171736,137.93231030512447,0
9.292018339615478,55.26228687297092,3.4526700234167382,1.7068950809143562,-65.44275175465822,4057.9429199074357,0
16.997983305889086,77.51165907950785,0.12815851990367896,3.269567379854382,-62.62241282795288,4036.292639746046,0
43.69364401054587,56.860260117707,0.7928587496153856,0.6949248856573651,-30.544487282015098,7521.387099220811,0
32.023428266432994,50.40829355730444,0.35905194198493995,4.827812247823943,-95.06287407283422,4230.055944611783,1
43.93097160658733,29.9604426129064,2.8470245260017433,3.1224184921821707,-49.70913257311726,3598.456616043979,0
41.62830291008534,37.728433486101224,0.9282363362840368,3.4717477036677336,-47.82131367003243,4520.977437804381,0
29.104791324875194,59.009070466241845,2.1229534133268406,3.3895188412246995,-88.62975117659688,6194.504276232957,1
16.246287046840045,51.253577229362094,2.779760760968439,4.918722129949379,-75.09576416444543,3784.978388437146,1
43.23718286313178,50.72433130484097,0.29781828183510195,3.7231035968310486,-70.28789029109777,6413.231229457765,0
60.40112607932905,31.98050332393283,1.2228986581024386,1.2881221227417985,-56.105944848516984,5796.002686391259,1
21.361478180769485,44.095980607798225,0.290463446849438,4.820410296359409,-57.95740120357231,6216.859561189139,1
13.150165687639436,35.22780064584855,1.204951991967252,0.7580790199856224,-46.13408062803325,2705.714061979996,0
34.827975326966296,45.49812868523288,0.6698178002292,1.9757852166062653,-97.20818049220406,5250.908551052546,1
26.319914477991706,54.815523743635325,5.455814679640555,3.6923796538371736,-71.56711753667669,6054.5827202825785,0
19.20422496178761,39.37493614524747,4.377449221275535,3.5791719070282033,-56.94600279489487,455.89629719719255,0
41.24088834037734,71.58722686238426,0.4240343947786055,1.435390725956327,-58.36507538729507,6559.449801141604,0
25.42009673812252,26.408354764521718,4.643025647317679,3.733388158108036,-63.07189099408436,1408.9679865726273,0
31.281749913721335,52.50633285672022,2.178198216902097,2.2344430854805735,-53.07840482716541,618.441556859643,0
53.94333849388515,67.82832227130811,0.6291282851184811,2.4267050259196328,-57.863533361669695,1624.539010947692,0
-11.684981839846166,38.1556933568955,0.516532776914869,3.4380653527091773,-59.49490222750587,826.053411377203,1
32.06459188176838,25.304797785894394,0.39983143038526325,3.714540898639096,-76.97619396032891,2001.4784545791474,0
51.07734648716295,45.45352259185442,0.8056967703828949,4.2561726155294295,-40.69164873862401,3828.574809128284,0
33.9295828609185,38.80046401300807,0.26905471614224735,2.642632126602811,-53.07351326609129,6991.665501474371,0
30.772021414638676,32.67859887072195,0.9742340936003113,1.7766364317521601,-80.62090200702924,1853.0922488132535,0
40.66896177650797,47.54510344229595,0.7093067113646848,1.349202225101246,-51.30243899940417,2969.534605771904,0
33.31800827418687,78.16697733234459,9.315783911503438,3.23794597019704,-83.6789668683476,3677.8486588609826,1
41.68012450979187,60.80363776993499,0.31750335914906963,1.097931759805125,-42.67994199930844,1765.7542142069267,0
33.90244407927411,29.797235785532934,0.56038874312885,3.708934450516239,-43.18574286534191,6058.924196881072,0
33.71658047562657,76.92652944052588,2.0976027258515586,1.8098895452525265,-30.157171895808716,4197.446680035166,0
45.91064935933609,73.05997062215688,2.866802715727419,4.503971292406225,-58.06159062619774,4978.647199594022,1
1.2055603720331014,27.458341899879464,2.843550471209897,4.01091183343582,-93.38526342323644,7107.810439702087,1
33.23494468697173,61.09485123315083,6.345664796486559,4.664738898661013,-41.8120996895937,4870.482610566243,1
-4.044056031794298,62.32613430323774,4.385557756911216,4.238828463061759,-42.7060949914743,1197.2569549530617,0
5.406767596522744,23.28938909624767,4.721913302226055,1.2490181865683925,-95.91549018440791,6629.731787621994,1
23.561940498606134,56.4612735226267,1.6691580589521968,0.6179068756863003,-90.50597555260714,7283.380856796067,1
21.728393036950134,52.46556345731723,2.08526109054166,2.977032308774485,-78.36471162598997,4787.207247278327,0
8.81837346945024,32.77753323396511,1.6449391643453928,4.1571251299518135,-36.702392092960544,664.6133818221683,0
31.95952070095026,28.769366496713396,4.219361166827408,0.682707682111295,-39.507458947430756,7593.506348797219,0
15.901282617981217,66.6121242449268,0.5141473655490192,2.0983056569049237,-68.9378139327518,8185.021487003521,0
